s,p_c,Q_star,T_star,B_star,x_star,G_star,demand,cost_carbon_free,cost,emissions,h_eff
0.7634482758620689,0.0,839.5242392324063,2.7984141307746877,24.71041842181101,0.029433835578594175,0.0,300.0,14.293810040519867,14.293810040519867,138.65266858878516,0.05
0.7634482758620689,0.5,413.0582350305126,1.376860783435042,69.12900941729669,0.16735899094758425,1.0,300.0,26.880064960389287,38.32739048265278,32.89465104452699,0.55
0.7634482758620689,2.0,456.8204853870616,1.5227349512902053,119.52209555670264,0.26163908883252507,2.5,300.0,45.98138973805061,52.55557276124961,13.287091511599499,2.05
0.7972413793103448,0.0,838.0995475477644,2.793665158492548,23.72300249652694,0.028305709704699415,0.0,300.0,14.318108195036388,14.318108195036388,139.33017512202315,0.05
0.7972413793103448,0.5,408.8931187475327,1.3629770624917756,66.99729515206663,0.16385038554154172,1.0,300.0,26.934473936961552,38.77128374068812,33.67361960745313,0.55
0.7972413793103448,2.0,449.3578699027647,1.4978595663425491,116.47877178572283,0.2592115985660323,2.5,300.0,46.400382558860436,53.8643195907315,13.731968515935531,2.05
0.8310344827586207,0.0,836.787860840323,2.7892928694677432,22.81166666021651,0.027260991378756944,0.0,300.0,14.340552201545233,14.340552201545233,139.95814581500173,0.05
0.8310344827586207,0.5,405.0262957550224,1.3500876525167413,65.002815715857,0.16049035926095412,1.0,300.0,26.980299088956325,39.191558952229585,34.42251972654652,0.55
0.8310344827586207,2.0,442.390022153921,1.4746334071797367,113.61965698145988,0.2568314186388411,2.5,300.0,46.79048828780357,55.12615723049623,14.167834471346332,2.05
0.8648275862068965,0.0,835.5762340505944,2.7852541135019813,21.967924643487713,0.02629074852571447,0.0,300.0,14.361346710195473,14.361346710195473,140.54182583852236,0.05
0.8648275862068965,0.5,401.42619692493133,1.3380873230831045,63.132078115682965,0.15726945226618821,1.0,300.0,27.018597820902094,39.59012288656402,35.14305013132385,0.55
0.8648275862068965,2.0,435.86689014990276,1.4528896338330093,110.92686961469424,0.2544971231390033,2.5,300.0,47.15390408759219,56.34402311476077,14.595059513584292,2.05
